aX,aY,aZ,gX,gY,gZ,label
-0.187,-0.11,-0.04,-91.125,24.292,32.227,None
-0.185,-0.245,0.0,-104.736,24.109,37.231,None
-0.195,-0.34600000000000003,0.24,-108.215,25.33,37.292,None
-0.182,-0.301,0.499,-111.328,22.339,35.278,None
-0.174,-0.15,0.591,-116.638,20.02,33.63,None
-0.078,0.301,0.701,-133.72799999999998,12.024,35.278,None
-0.013,0.562,0.81,-134.94899999999998,9.705,39.978,None
0.098,1.093,1.4409999999999998,-135.864,6.47,62.073,None
0.146,1.3230000000000002,1.8,-144.409,-1.221,79.468,None
0.29600000000000004,1.884,2.255,-156.86,-35.767,120.239,None
0.414,2.296,2.557,-170.715,-56.94600000000001,146.30100000000004,None
0.958,2.922,2.549,-153.748,-97.351,218.445,None
1.462,2.798,2.287,-110.779,-133.545,316.772,None
2.633,1.213,1.995,-106.689,-155.09,369.507,None
3.137,-1.391,1.65,-93.567,-198.242,434.692,None
3.753,-2.74,1.365,-94.482,-215.637,442.99300000000005,None
3.487,-4.0,0.557,-63.232,-243.042,402.283,None
3.132,-4.0,-0.03,-21.24,-246.338,350.708,None
2.442,-4.0,-0.73,39.551,-226.685,232.788,None
2.226,-4.0,-0.8220000000000001,63.11,-202.026,161.438,None
1.925,-3.471,-1.145,48.767,-191.956,131.226,None
1.568,-3.03,-1.776,36.865,-166.50400000000005,87.585,None
1.362,-2.602,-2.031,37.598,-148.254,69.275,None
1.115,-2.107,-2.283,34.607,-98.694,39.673,None
1.018,-2.04,-2.268,23.01,-74.036,31.738000000000003,None
0.721,-1.3769999999999998,-3.418,9.094,-11.414,23.071,None
1.155,-1.354,-3.013,20.447,38.208,9.949,None
1.026,-2.077,-0.861,24.109,51.88,3.906,None
0.964,-1.854,-1.466,-17.944000000000006,66.467,-14.038,None
0.999,-0.853,-1.4469999999999998,-41.01600000000001,79.468,-18.372,None
1.004,-0.8190000000000001,-0.132,-39.307,69.763,-23.437,None
0.973,-0.708,0.097,-40.833,53.955,-23.01,None
0.898,-0.382,-0.34700000000000003,-29.968000000000004,51.453,-20.996,None
0.838,0.19,-0.7120000000000001,-11.963,50.659,-13.428,None
0.856,0.364,-1.11,16.846,57.25100000000001,-5.92,None
0.861,0.7120000000000001,-1.859,32.532,80.933,19.592,None
0.928,0.767,-2.031,32.227,101.135,36.499,None
1.18,0.911,-2.405,11.658,157.227,75.256,None
1.3630000000000002,0.916,-2.321,-5.4929999999999986,188.11,95.093,None
1.807,0.883,-1.415,-17.151,255.493,135.74200000000002,None
2.001,0.69,-0.758,3.2960000000000003,298.279,180.908,None
2.238,-0.398,0.609,28.809,306.946,199.463,None
2.244,-1.114,1.244,43.457,291.687,208.801,None
2.07,-2.157,2.184,12.939,270.996,197.571,None
1.89,-2.435,2.2230000000000003,-2.8080000000000003,246.338,181.213,None
1.804,-3.302,1.102,-8.545,207.336,141.541,3beats_2
1.735,-3.742,1.763,-4.517,185.669,113.708,None
1.52,-4.0,3.437,5.127000000000002,114.99,49.86600000000001,None
1.371,-3.895,3.172,-6.836,44.37300000000001,-20.081,None
1.176,-2.568,2.066,-23.621,5.5539999999999985,-43.03,None
1.044,-1.567,1.269,-26.123,-37.354,-56.213,None
0.905,-1.426,0.879,-21.484,-46.692,-53.04,None
0.847,-1.5519999999999998,0.412,-3.052,-53.04,-43.396,None
0.83,-1.685,0.16399999999999998,5.371,-54.62600000000001,-42.236,None
0.813,-1.7619999999999998,-0.442,15.869000000000002,-37.781,-44.006,None
0.851,-1.849,-0.53,22.095,-26.489,-45.776,None
0.949,-2.106,-0.479,17.7,-7.324,-54.01600000000001,None
0.963,-2.257,-0.452,13.428,1.648,-75.256,None
0.984,-2.122,-0.386,7.263,6.042000000000002,-86.914,None
1.05,-2.136,-0.192,11.719,16.846,-101.013,None
1.16,-2.121,-0.087,3.479,19.104,-108.521,None
1.1840000000000002,-2.143,-0.07200000000000001,5.371,21.729,-130.981,None
1.13,-2.189,-0.083,22.4,23.926,-139.77100000000002,None
1.199,-2.2880000000000003,-0.105,48.218,27.405,-161.499,None
1.379,-2.374,0.012,51.27,31.616,-172.30200000000005,None
1.5719999999999998,-2.652,-0.202,45.715,30.334,-204.407,None
1.709,-2.745,-0.337,23.499,35.645,-247.192,None
1.993,-2.708,-0.493,24.231,40.894,-275.391,None
2.16,-1.57,-0.17,18.188,55.359,-339.355,None
2.186,-0.961,0.122,11.353,58.533,-359.2530000000001,None
2.041,0.237,0.5760000000000001,14.771,52.49,-377.441,None
1.884,0.892,0.741,20.203,45.227,-377.258,None
1.348,2.13,0.6409999999999999,34.485,21.912,-354.37,None
1.044,2.661,0.517,37.598,11.719,-329.834,None
0.414,3.5210000000000004,0.195,43.213,-4.517,-259.216,None
0.189,3.685,-0.067,39.185,-8.728,-213.013,3beats_3
-0.108,3.129,-0.426,37.537,-11.536,-113.892,None
-0.16699999999999998,2.55,-0.5770000000000001,41.44300000000001,-6.714,-70.374,None
-0.16399999999999998,1.351,-0.586,36.682,4.517,-12.268,None
-0.151,0.933,-0.561,23.071,7.141,3.052,None
-0.123,0.403,-0.455,-16.602,11.475,23.865,None
-0.129,0.163,-0.413,-50.903,13.306,39.795,None
-0.191,-0.36,-0.425,-60.73,14.832,42.175,None
-0.246,-0.396,-0.205,-76.294,22.583,37.17,None
-0.253,-0.301,-0.026,-82.581,24.841,35.889,None
-0.264,-0.226,0.318,-90.515,20.752,40.649,None
-0.25,-0.16899999999999998,0.454,-90.393,15.747,43.457,None
-0.202,-0.058,0.682,-92.59,0.122,51.08600000000001,None
-0.198,-0.05,0.812,-96.375,-9.949,56.152,None
-0.114,-0.014,0.977,-94.116,-27.466,67.566,None
-0.069,0.086,1.122,-86.365,-46.326,77.087,None
0.055,0.399,1.166,-81.29899999999998,-57.556,83.069,None
0.238,0.889,1.222,-84.351,-82.09200000000001,100.891,None
0.37,1.224,1.207,-88.37899999999998,-95.398,114.319,None
0.773,1.642,1.131,-93.384,-124.268,160.52200000000005,None
1.0659999999999998,1.383,0.8909999999999999,-93.872,-129.7,194.763,None
1.658,0.102,0.998,-79.59,-141.541,259.094,None
1.889,-0.825,1.018,-63.477,-164.734,281.494,None
2.129,-1.933,0.777,-49.316,-180.664,271.423,None
2.1790000000000003,-2.08,0.08800000000000001,-65.735,-209.473,246.826,None
2.168,-2.142,-0.514,-79.529,-217.102,241.028,None
2.133,-2.504,-1.141,-67.017,-195.068,229.187,None
2.101,-2.938,-1.289,-57.983,-158.447,215.759,None
1.961,-3.613,-1.307,-32.837,-139.343,199.524,None
1.7519999999999998,-3.99,-1.307,-4.6389999999999985,-107.605,151.184,None
1.653,-3.904,-1.318,8.362,-82.458,90.82,None
1.398,-3.268,-1.6269999999999998,8.728,-70.12899999999999,64.087,None
1.205,-2.636,-2.124,2.93,-36.194,23.987,None
1.161,-2.478,-2.352,0.366,-15.442,8.057,None
1.05,-1.547,-3.137,-16.052,42.175,-9.644,None
1.259,-1.893,-1.849,-5.92,63.538,-15.991,None
1.24,-2.259,-0.545,5.005,71.71600000000002,-43.64,None
1.104,-1.51,-0.612,-29.907,69.641,-67.87100000000001,None
1.063,-0.946,-0.602,-46.57,68.298,-76.416,None
0.928,-0.322,-0.247,-53.833,53.162,-79.407,None
0.8059999999999999,0.13699999999999998,-0.19,-42.297,46.57,-68.848,None
0.747,0.267,-0.326,-24.841,45.41,-59.81399999999999,None
0.698,0.474,-0.816,17.7,47.058,-39.917,None
0.672,0.562,-0.92,24.658,50.72,-28.503,None
0.623,0.775,-1.246,19.714,65.67399999999999,-3.6010000000000004,None
0.608,0.971,-1.5590000000000002,17.151,90.271,25.818,None
0.7070000000000001,1.308,-2.047,5.188,109.375,45.41,None
0.825,1.248,-2.167,7.996,159.241,90.759,None
1.135,0.922,-1.91,7.996,187.805,111.816,None
1.3030000000000002,0.6729999999999999,-1.442,2.869,230.347,144.34799999999996,None
1.55,0.159,-0.298,-10.01,245.972,156.433,None
1.62,-0.237,0.327,-14.771,249.39,173.09599999999998,None
1.609,-1.18,1.505,-9.766,240.112,173.706,None
1.564,-1.983,2.277,-7.385,201.599,159.424,None
1.37,-2.264,2.478,3.235,178.28400000000005,147.766,None
1.117,-2.319,1.327,26.428,136.23,116.76,None
1.082,-1.5619999999999998,-0.477,37.17,138.672,110.168,None
1.421,-2.3080000000000003,3.045,51.331,92.651,84.53399999999998,None
1.403,-3.83,3.34,46.326,60.608,57.007,None
1.265,-3.645,2.761,25.33,-12.695,3.357,3beats_1
1.162,-2.895,1.753,20.325,-39.978,-19.958,None
1.027,-1.924,0.5589999999999999,19.592,-68.48100000000001,-44.18899999999999,None
0.957,-1.6,0.029,23.926,-68.78699999999999,-46.631,None
0.8320000000000001,-1.5530000000000002,-0.377,28.137,-58.228,-40.955,None
0.828,-1.7480000000000002,-0.324,30.884,-45.227,-38.208,None
0.848,-2.04,-0.17,22.095,-24.414,-42.48,None
0.86,-2.093,-0.155,10.864,-15.991,-46.81399999999999,None
0.8809999999999999,-2.006,-0.14,-9.216,-7.812,-59.81399999999999,None
0.872,-2.06,0.171,-16.235,-5.92,-73.792,None
0.899,-2.196,0.34700000000000003,-12.755999999999998,-5.31,-79.22399999999998,None
0.967,-2.3040000000000003,0.527,-1.16,-14.893,-98.083,None
1.002,-2.44,0.499,9.521,-20.996,-107.239,None
1.106,-2.582,0.418,30.762,-31.067,-130.43200000000002,None
1.161,-2.756,0.343,40.344,-35.583,-143.127,None
1.354,-2.9330000000000003,0.181,48.279,-43.701,-176.88,None
1.472,-2.863,0.103,65.369,-47.852,-222.778,None
1.617,-2.518,-0.01,68.237,-47.119,-246.399,None
1.7180000000000002,-1.793,-0.276,54.565,-50.903,-288.757,None
1.715,-1.3259999999999998,-0.442,43.152,-51.941,-306.641,None
1.653,-0.51,-0.8809999999999999,29.785,-44.006,-320.435,None
1.52,-0.149,-1.0590000000000002,22.522,-36.194,-321.716,None
1.3130000000000002,0.519,-0.882,18.25,-7.5070000000000014,-308.472,None
1.124,0.979,-0.816,20.874,1.892,-284.119,None
0.7290000000000001,1.624,-0.75,30.151,18.677,-264.282,None
0.5489999999999999,1.786,-0.431,29.724,34.851,-209.656,None
0.257,1.787,-0.202,29.907,38.757,-180.908,None
0.114,1.436,0.305,29.358,37.537,-129.517,None
0.067,1.283,0.373,33.386,29.358,-109.741,None
0.021,1.031,0.251,39.673,12.146,-76.721,None
0.025,0.8340000000000001,0.111,41.01600000000001,5.859,-61.218,None
-0.009000000000000001,0.453,-0.255,26.123,-1.953,-36.316,None
-0.035,0.34,-0.339,11.108,0.183,-27.832,None
-0.086,0.329,-0.221,-22.888,9.583,-15.808,None
-0.095,0.328,-0.066,-34.973,13.733,-9.155,None
-0.156,0.124,0.195,-46.753,15.32,3.723,None
-0.256,0.225,0.32299999999999995,-52.124,12.085,8.301,None
-0.235,0.306,0.451,-54.26,9.216,11.536,None
-0.277,0.402,0.603,-58.655,-4.944,19.226,None
-0.28,0.465,0.615,-60.181,-12.146,24.475,None
-0.265,0.6970000000000001,0.562,-64.453,-25.757,39.856,None
-0.249,0.773,0.537,-67.566,-30.823,51.331,None
-0.13,0.809,0.57,-69.275,-37.354,80.017,None
-0.044,0.838,0.664,-74.219,-41.992,110.107,None
0.156,0.507,0.961,-74.28,-44.678,127.258,None
0.375,0.217,1.216,-77.393,-57.739,151.672,None
0.505,0.18600000000000005,1.341,-78.55199999999998,-67.749,162.476,None
0.795,-0.03,1.38,-69.275,-92.407,188.477,None
1.024,-0.126,1.489,-58.594,-106.384,200.439,None
1.4509999999999998,-1.01,1.028,-22.827,-134.399,233.398,None
1.6369999999999998,-1.679,0.804,-1.404,-149.597,241.943,None
1.831,-3.095,-0.045,26.611,-173.09599999999998,230.652,None
1.895,-3.987,-0.861,15.076,-188.965,187.683,None
1.865,-4.0,-1.509,12.268,-190.002,161.316,None
1.606,-4.0,-3.004,-11.353,-173.09599999999998,92.346,None
1.4469999999999998,-4.0,-3.491,-21.912,-144.043,56.702,None
1.088,-3.3160000000000003,-3.87,-34.912,-58.716,-3.235,None
0.934,-2.032,-3.169,-65.369,22.339,-26.306,None
0.911,-1.7009999999999998,-2.441,-71.899,49.622,-29.602,None
0.961,-1.075,-1.162,-67.566,78.979,-31.189,None
0.8740000000000001,-0.84,-0.344,-38.81800000000001,76.538,-28.809,3beats_2
0.813,-0.993,-0.21,-15.564,69.824,-25.757,None
0.8240000000000001,-1.219,-0.397,25.452,56.702,-26.306,None
0.8,-1.133,-0.544,17.822,44.067,-33.447,None
0.752,-0.767,-0.667,0.0,41.687,-35.095,None
0.675,-0.075,-0.957,-4.761,39.917,-35.889,None
0.662,0.107,-1.169,6.897,41.44300000000001,-32.532,None
0.612,0.5660000000000001,-1.833,14.709,58.044,-15.93,None
0.632,0.877,-2.075,5.005,97.839,16.479,None
0.7859999999999999,1.355,-2.461,2.258,118.408,38.574,None
0.9,1.32,-2.294,5.371,167.60299999999995,89.78299999999999,None
1.306,1.138,-2.167,8.789,197.876,115.662,None
1.523,1.013,-1.919,-0.977,247.925,165.955,None
1.955,0.172,-1.005,-5.432,268.738,190.735,None
2.094,-1.4380000000000002,0.377,-5.188,290.649,214.783,None
2.0980000000000003,-2.107,1.12,-8.118,287.415,206.97,None
1.812,-3.137,2.382,-15.93,252.93,169.25,None
1.595,-3.503,2.715,-19.531,223.633,142.395,None
1.075,-3.002,2.451,-26.184,157.471,80.322,None
0.736,-1.869,1.65,-26.001,136.841,61.707,None
0.7929999999999999,-0.545,1.611,0.244,119.812,80.811,None
0.758,-3.055,2.995,17.456,71.045,54.749,None
0.674,-3.35,2.03,28.259,14.038,14.709,None
0.605,-2.96,1.4780000000000002,6.47,-10.071,-6.897,None
0.37,-1.963,0.337,0.244,-43.152,-43.213,None
0.289,-1.612,-0.025,0.7929999999999999,-44.434,-48.95,None
0.14800000000000002,-1.182,-0.618,14.526,-30.029,-47.54600000000001,None
0.134,-1.046,-0.688,15.869000000000002,-19.165,-39.124,None
0.155,-1.285,-0.378,19.775,-8.301,-36.011,None
0.182,-1.757,-0.129,21.423,-4.395,-37.048,3beats_3
0.255,-1.975,-0.132,21.729,-3.662,-39.49,None
0.322,-2.214,-0.298,27.161,-6.897,-56.152,None
0.35700000000000004,-2.2430000000000003,-0.35700000000000004,30.457,-7.629,-68.054,None
0.476,-2.506,-0.37,37.17,-4.089,-88.684,None
0.556,-2.713,-0.333,40.771,-2.075,-100.952,None
0.8220000000000001,-3.147,-0.188,48.34,-0.7929999999999999,-133.24,None
0.971,-3.2110000000000003,-0.185,49.316,-3.6010000000000004,-180.298,None
1.163,-3.108,-0.282,37.72,-13.062,-205.811,None
1.285,-2.704,-0.043,29.48,-14.038,-251.465,None
1.505,-2.422,-0.071,34.607,-17.639,-271.118,None
1.579,-1.669,0.101,38.696,-20.996,-309.814,None
1.617,-1.269,0.222,34.729,-22.949,-322.937,None
1.529,-0.261,0.125,26.672,-34.973,-341.2480000000001,None
1.41,0.3,-0.013,21.912,-38.391,-341.0030000000001,None
1.077,1.403,-0.104,22.827,-37.231,-319.58,None
0.816,1.875,-0.146,20.569000000000006,-35.767,-271.48400000000004,None
0.335,2.498,-0.123,31.128,-33.936,-237.061,None
-0.037000000000000005,2.406,-0.177,36.499,-32.532,-158.997,None
-0.16899999999999998,2.156,-0.213,38.51300000000001,-31.433000000000003,-121.887,None
-0.32,1.719,-0.293,30.64,-29.114,-60.364,None
-0.364,1.524,-0.359,23.56,-29.968000000000004,-35.828,None
-0.378,1.045,-0.525,7.385,-28.381,5.249,None
-0.377,0.794,-0.542,1.526,-24.414,21.179,None
-0.36,0.38,-0.488,-18.066,-15.380999999999998,44.006,None
-0.34600000000000003,0.204,-0.35700000000000004,-41.931,-6.957999999999998,55.237,None
-0.306,-0.14,-0.233,-48.462,-1.465,58.899,None
-0.271,-0.203,-0.023,-55.176,8.423,67.444,None
-0.204,-0.419,0.253,-57.434,6.5310000000000015,76.477,None
-0.141,-1.062,0.638,-52.063,7.385,78.979,None
-0.14800000000000002,-1.317,0.885,-70.007,-4.883,69.946,None
-0.149,-1.274,1.055,-81.238,-11.353,58.533,None
-0.188,-0.5,1.547,-112.061,-30.762,35.461,None
-0.179,0.029,1.789,-121.643,-42.908,30.762,None
-0.109,1.204,2.212,-115.784,-76.05,38.81800000000001,None
0.035,1.7480000000000002,2.357,-105.896,-116.638,87.891,None
0.579,2.319,2.536,-87.09700000000002,-138.489,131.226,None
1.412,0.953,1.704,-6.775,-190.125,224.365,None
1.852,-0.08900000000000001,1.449,32.41,-216.064,250.0,None
2.293,-1.661,0.102,63.538,-262.207,256.653,None
2.329,-2.363,-0.5670000000000001,59.20399999999999,-283.752,247.498,None
2.165,-3.588,-2.106,48.828,-285.156,211.548,None
1.977,-4.0,-2.659,31.677,-269.592,149.841,None
1.44,-4.0,-3.676,-42.419,-213.013,112.915,None
0.991,-4.0,-3.833,-58.411,-129.761,36.987,None
0.852,-3.575,-3.526,-73.608,-82.825,0.8540000000000001,None
0.628,-1.922,-2.684,-119.507,-6.957999999999998,-41.199,None
0.23,1.335,-3.07,-121.887,62.012,-25.696,None
0.289,1.886,-2.9730000000000003,-97.29,99.06,9.094,None
0.654,-2.195,0.505,-22.4,91.37,15.686,None
0.768,-1.931,0.5660000000000001,-24.109,92.102,17.761,None
0.632,-1.592,0.6809999999999999,-93.14,44.434,3.906,None
0.531,-1.109,0.358,-91.675,23.682,-7.263,None
0.506,-0.884,0.018000000000000002,-50.659,0.61,-17.761,None
0.563,-1.161,-0.278,-5.797999999999999,-8.484,-28.015,None
0.5770000000000001,-1.078,-0.506,3.906,-8.85,-33.997,None
0.5870000000000001,-0.5920000000000001,-0.923,-3.2960000000000003,-7.629,-43.213,None
0.568,-0.245,-1.179,-25.696,0.305,-42.603,None
0.512,0.535,-1.971,-21.179,4.761,-38.696,None
0.443,1.146,-2.7060000000000004,-9.705,34.485,-17.273,None
0.5770000000000001,1.6469999999999998,-3.1210000000000004,1.221,64.392,1.648,3beats_1
0.826,1.886,-3.434,-19.958,128.174,61.89,None
1.065,1.7480000000000002,-3.304,-45.593,171.509,99.365,None
1.612,1.163,-2.194,-60.364,251.587,161.499,None
1.871,0.687,-1.391,-62.622,279.907,185.852,None
2.119,-0.541,0.191,-45.776,307.373,217.285,None
2.138,-1.166,0.985,-39.063,294.678,220.764,None
2.007,-2.607,2.251,-4.333,271.91200000000003,209.778,None
1.652,-3.56,2.861,-1.038,199.646,160.70600000000005,None
1.455,-3.863,2.852,2.075,156.738,128.601,None
1.08,-3.526,2.16,-6.714,75.012,57.312,None
0.986,-3.116,1.579,-3.784,43.701,24.841,None
0.7290000000000001,-1.7380000000000002,0.472,-12.207,4.578,-14.099,None
0.584,-1.127,-0.057,-14.587,-1.953,-17.7,None
0.46,0.012,0.069,-7.263,1.953,4.272,None
0.509,-0.522,0.17800000000000002,24.353,18.25,29.358,None
0.542,-1.592,-0.701,50.842,36.133,38.757,None
0.599,-1.68,-0.688,33.081,47.424,40.405,None
0.63,-1.938,-0.334,22.522,51.025,38.086,None
0.669,-2.403,-0.079,10.315,51.819,21.606,None
0.738,-2.582,0.057,7.874,49.316,9.766,None
0.863,-2.865,0.107,1.2819999999999998,34.668,-16.663,None
0.934,-3.051,0.107,-2.747,25.574,-27.893,None
1.078,-3.557,-0.094,-5.737,8.179,-57.007,None
1.141,-3.782,-0.24,-3.418,2.197,-77.637,None
1.229,-4.0,-0.672,16.541,-1.16,-127.563,None
1.45,-3.42,-0.679,25.208,5.737,-188.782,None
1.535,-3.022,-0.595,22.156,10.559,-216.125,None
1.5930000000000002,-2.0580000000000003,-0.446,15.442,12.512,-256.958,None
1.5519999999999998,-1.539,-0.412,14.771,10.864,-273.621,3beats_2
1.402,-0.623,-0.335,13.184,11.23,-287.781,None
1.289,-0.232,-0.271,14.343,11.719,-281.86,None
1.057,0.232,-0.177,31.433000000000003,12.512,-273.071,None
0.921,0.631,-0.024,36.987,11.719,-255.066,None
0.68,0.7609999999999999,0.11,33.936,10.681,-242.859,None
0.449,0.875,0.12,27.527,-0.5489999999999999,-212.28,None
0.349,0.932,0.08900000000000001,25.513,-5.615,-197.205,None
0.14,0.98,0.056,19.653,-12.634,-167.358,None
0.071,1.007,0.07,15.564,-15.747,-152.77100000000004,None
-0.029,1.006,0.08800000000000001,9.644,-23.743,-121.216,None
-0.065,0.95,0.03,8.362,-28.687,-104.98,None
-0.142,0.7879999999999999,-0.155,2.197,-34.79,-74.829,None
-0.165,0.667,-0.297,-4.395,-34.973,-47.729,None
-0.221,0.557,-0.431,-15.198,-34.302,-36.316,None
-0.277,0.5479999999999999,-0.459,-27.283,-30.518,-16.663,None
-0.277,0.62,-0.359,-36.621,-24.414,1.2819999999999998,None
-0.28600000000000003,0.527,-0.201,-39.246,-22.034,11.047,None
-0.28300000000000003,0.319,0.006999999999999999,-37.842,-19.409,29.968000000000004,None
-0.264,0.204,0.112,-35.4,-18.799,38.452,None
-0.239,0.104,0.32299999999999995,-33.751999999999995,-19.775,51.08600000000001,None
-0.237,0.105,0.445,-32.288000000000004,-21.912,63.354,None
-0.162,-0.026,0.78,-26.428,-23.254,71.533,None
-0.128,-0.364,1.119,-31.799,-32.776,85.38799999999998,None
-0.071,-0.504,1.348,-38.147,-39.49,87.402,None
0.043,-0.475,1.963,-52.124,-59.326,83.801,None
0.163,-0.241,2.352,-64.63600000000001,-74.402,82.397,None
0.491,0.41,2.81,-74.524,-122.009,92.773,None
0.77,0.542,2.912,-65.67399999999999,-149.597,110.291,None
1.546,-0.181,2.6010000000000004,-16.541,-217.59,156.311,None
1.862,-0.7909999999999999,2.007,50.659,-287.903,178.101,None
2.344,-1.961,0.379,73.36399999999998,-316.772,172.607,None
2.3,-2.783,-1.395,67.505,-349.67,142.45600000000005,None
2.16,-2.987,-2.24,45.898,-348.389,121.033,None
1.689,-3.0610000000000004,-3.835,-10.315,-303.467,74.524,None
1.394,-3.077,-4.0,-40.405,-261.23,55.664,None
0.851,-2.641,-4.0,-75.928,-161.316,17.09,None
0.515,-1.355,-3.901,-94.727,-53.955,-4.272,None
0.349,-0.375,-3.726,-99.609,43.03,19.104,None
0.484,-0.235,-2.342,-78.918,69.885,34.485,None
0.5539999999999999,-1.5830000000000002,-0.28600000000000003,-57.922,82.336,28.992,None
0.524,-1.221,-0.04,-77.759,77.57600000000002,26.855,None
0.51,-0.6759999999999999,0.222,-83.74,54.32100000000001,23.926,None
0.502,-1.412,0.441,-45.349,34.485,11.719,None
0.585,-1.4480000000000002,-0.01,-7.08,12.268,-14.587,None
0.5770000000000001,-1.207,-0.21600000000000005,-12.268,2.197,-23.865,None
0.59,-0.578,-0.732,-9.216,-5.127000000000002,-33.386,None
0.5770000000000001,-0.171,-1.196,1.16,0.4270000000000001,-32.776,None
0.624,-0.032,-1.421,6.165,6.836,-29.114,None
0.633,0.469,-2.253,4.822,28.137,-16.846,None
0.672,0.762,-2.636,-3.479,72.021,4.944,None
0.857,1.56,-3.072,-5.737,96.802,22.705,None
1.284,2.094,-3.297,-12.146,172.058,83.31299999999997,None
1.618,2.149,-3.002,-32.41,212.891,123.169,None
2.401,1.371,-1.867,-40.222,290.161,206.421,None
2.712,0.688,-1.144,-34.241,318.176,239.563,None
3.064,-1.091,0.386,3.906,347.961,279.41900000000004,None
3.077,-2.144,1.159,17.517,346.802,282.776,None
2.725,-4.0,2.718,2.441,306.213,244.141,None
2.399,-4.0,3.027,-15.259,264.648,196.777,None
1.757,-4.0,2.832,-45.227,176.27,89.417,3beats_3
1.4509999999999998,-4.0,2.313,-57.06800000000001,135.376,38.269,None
0.583,-0.65,-0.5660000000000001,-67.139,100.647,-18.127,None
0.634,2.165,-2.267,-51.514,133.118,33.203,None
0.853,-2.907,1.724,-15.808,111.694,11.597,None
0.978,-3.113,1.849,10.01,81.726,-3.235,None
0.821,-3.201,1.5930000000000002,-36.865,57.617,-24.78,None
0.573,-2.322,0.66,-45.41,10.193,-67.444,None
0.479,-2.056,0.28600000000000003,-39.49,3.906,-79.468,None
0.339,-1.379,-0.297,-27.527,5.249,-82.70299999999997,None
0.275,-1.221,-0.417,-16.724,10.559,-76.477,None
0.262,-1.592,-0.098,7.812,19.348,-69.58,None
0.368,-2.59,0.109,23.499,16.541,-79.163,None
0.401,-2.715,0.005,20.447,11.353,-92.529,None
0.551,-2.878,-0.116,20.691,5.676,-117.371,None
0.627,-3.113,-0.17800000000000002,26.855,1.465,-130.127,None
0.996,-3.746,-0.139,42.847,-5.4929999999999986,-161.316,None
1.143,-3.91,-0.359,54.26,-11.841,-219.421,None
1.568,-3.637,-0.74,52.185,-21.79,-251.038,None
1.5319999999999998,-3.444,-1.032,28.748,-19.104,-316.101,None
1.669,-2.137,-0.856,18.433,-12.451,-338.135,None
1.638,-0.733,-0.478,16.418,-8.484,-365.295,None
