aX,aY,aZ,gX,gY,gZ,,,,
-0.79,-0.153,0.312,-1.831,17.273,0.183,,,,
-0.786,-0.157,0.311,-3.845,18.799,0.305,,,,
-0.785,-0.163,0.292,-6.226,20.203,0.183,,,,
-0.78,-0.173,0.256,-7.568,21.606,-0.061,,,,
-0.779,-0.187,0.215,-8.301,23.926,-0.305,,,,
-0.776,-0.203,0.178,-8.789,26.917,-0.732,,,,
-0.77,-0.219,0.144,-8.606,30.701,-1.526,,,,
-0.758,-0.22,0.117,-8.667,35.156,-2.38,,,,
-0.744,-0.233,0.077,-8.423,40.039,-3.357,,,,
-0.729,-0.255,0.035,-8.118,45.288,-4.395,,,,
-0.717,-0.266,-0.007,-8.972,51.27,-5.798,,,,
-0.691,-0.276,-0.054,-11.047,57.983,-6.714,,,,
-0.664,-0.288,-0.105,-15.686,65.125,-8.423,,,,
-0.637,-0.3,-0.167,-22.339,72.571,-10.132,,,,
-0.617,-0.296,-0.198,-27.771,81.36,-12.817,,,,
-0.597,-0.276,-0.15,-28.198,92.346,-15.564,,,,
-0.557,-0.218,-0.01,-24.414,105.103,-18.311,,,,
-0.498,-0.149,0.128,-17.7,115.601,-20.264,,,,
-0.448,-0.127,0.194,-12.512,122.07,-20.752,,,,
-0.422,-0.153,0.187,-12.573,126.343,-20.142,,,,
-0.407,-0.185,0.17,-15.137,130.554,-20.691,,,,
-0.358,-0.214,0.178,-20.203,136.475,-21.912,,,,
-0.307,-0.217,0.171,-26.733,142.273,-24.17,,,,
-0.266,-0.213,0.177,-34.485,147.888,-26.917,,,,
-0.225,-0.186,0.211,-43.945,153.748,-30.151,,,,
-0.224,-0.117,0.346,-47.424,161.682,-33.447,,,,
-0.227,0.026,0.66,-39.429,171.204,-37.354,,,,
-0.228,0.247,1.114,-24.841,178.65,-38.94,,,,
-0.214,0.505,1.616,-6.897,179.382,-37.109,,,,
-0.233,0.7,2.024,12.451,170.532,-30.273,,,,
-0.283,0.814,2.286,27.039,153.625,-19.409,,,,
-0.334,0.815,2.382,36.499,131.653,-6.47,,,,
-0.371,0.706,2.361,43.579,108.582,6.714,,,,
-0.398,0.519,2.261,49.866,86.426,18.677,,,,
-0.42,0.3,2.15,53.65,66.223,27.466,,,,
-0.425,0.1,2.021,52.917,48.584,32.471,,,,
-0.428,-0.062,1.889,45.898,32.898,34.058,,,,
-0.436,-0.202,1.763,34.485,19.409,33.508,,,,
-0.444,-0.318,1.617,22.949,7.751,31.128,,,,
-0.463,-0.417,1.479,11.963,-1.709,27.405,,,,
-0.48,-0.473,1.352,2.502,-8.118,22.156,,,,
-0.497,-0.479,1.262,-4.944,-12.268,16.174,,,,
-0.51,-0.442,1.195,-10.254,-15.259,9.705,,,,
-0.519,-0.38,1.153,-14.832,-17.456,4.089,,,,
-0.52,-0.296,1.124,-17.944,-19.165,-0.488,,,,
-0.526,-0.205,1.113,-18.494,-21.057,-3.662,,,,
-0.521,-0.124,1.115,-16.174,-22.827,-5.188,,,,
-0.508,-0.055,1.103,-13,-24.963,-5.249,,,,
-0.492,-0.021,1.063,-8.667,-27.771,-4.211,,,,
-0.482,-0.023,0.994,-4.639,-30.334,-2.563,,,,
-0.478,-0.035,0.934,-2.747,-32.104,-0.977,,,,
-0.464,-0.058,0.863,-1.831,-32.593,0.427,,,,
-0.461,-0.086,0.793,-1.038,-32.593,1.526,,,,
-0.462,-0.107,0.73,-0.854,-31.921,2.075,,,,
-0.462,-0.122,0.685,-1.526,-30.212,2.258,,,,
-0.454,-0.131,0.666,-1.831,-27.405,2.014,,,,
-0.451,-0.134,0.663,-1.16,-24.475,1.343,,,,
-0.443,-0.14,0.68,0.366,-21.667,0.793,,,,
-0.441,-0.13,0.692,1.831,-19.409,-0.183,,,,
-0.444,-0.117,0.705,2.93,-17.639,-0.977,,,,
-0.445,-0.103,0.721,3.662,-16.235,-1.221,,,,
-0.445,-0.1,0.74,4.517,-14.832,-1.465,,,,
-0.454,-0.085,0.768,5.31,-13.55,-1.77,,,,
-0.466,-0.079,0.82,8.423,-12.207,-1.892,,,,
-0.469,-0.078,0.898,12.39,-10.925,-1.648,,,,
-0.465,-0.095,0.971,16.174,-10.986,-1.343,,,,
-0.455,-0.112,1.015,18.433,-12.512,-1.465,,,,
-0.467,-0.137,1.014,14.404,-15.93,-1.77,,,,
-0.32,-0.256,0.937,-22.095,-21.484,-1.892,,,,
-0.663,0,1.001,-99.854,-33.02,-5.005,,,,
-0.567,0.01,1.225,-52.124,-27.466,-3.967,,,,
-0.471,0.087,1.282,-33.997,-28.076,-3.479,,,,
-0.581,0.053,1.271,-21.24,-36.255,0.61,,,,
-0.579,0.035,1.333,-14.221,-40.405,2.563,,,,
-0.547,0.044,1.418,-6.165,-44.739,3.967,,,,
-0.555,0.048,1.481,1.892,-51.575,5.493,,,,
-0.532,0.038,1.503,9.521,-59.387,6.958,,,,
-0.524,-0.006,1.478,17.944,-68.604,8.179,,,,
-0.527,-0.054,1.406,23.132,-78.125,8.911,,,,
-0.526,-0.09,1.326,24.231,-86.487,8.301,,,,
-0.524,-0.103,1.251,21.423,-93.689,7.019,,,,
-0.53,-0.099,1.178,17.151,-99.548,5.981,,,,
-0.537,-0.093,1.117,13.672,-103.943,5.249,,,,
-0.534,-0.091,1.057,10.986,-107.91,4.456,,,,
-0.532,-0.08,1.01,7.812,-111.206,4.028,,,,
-0.532,-0.056,0.968,5.798,-114.197,3.54,,,,
-0.532,-0.051,0.925,5.981,-117.065,3.54,,,,
-0.527,-0.051,0.86,6.714,-119.629,3.906,,,,
-0.527,-0.066,0.778,5.554,-122.314,4.517,,,,
-0.529,-0.093,0.699,2.625,-124.268,4.822,,,,
-0.545,-0.087,0.636,-3.601,-125.366,4.7,,,,
-0.555,-0.082,0.576,-8.301,-125.732,4.517,,,,
-0.565,-0.078,0.515,-13.184,-125.61,4.822,,,,
-0.579,-0.069,0.447,-17.944,-124.756,5.432,,,,
-0.589,-0.057,0.374,-21.423,-123.413,6.104,,,,
-0.607,-0.054,0.296,-23.56,-121.46,7.019,,,,
-0.632,-0.063,0.238,-23.804,-118.103,8.301,,,,
-0.641,-0.087,0.192,-19.592,-113.647,9.155,,,,
-0.648,-0.114,0.142,-15.381,-108.948,10.01,,,,
-0.658,-0.143,0.078,-12.817,-104.37,10.193,,,,
-0.678,-0.162,0.005,-10.864,-99.426,10.193,,,,
-0.7,-0.186,-0.062,-10.925,-93.994,9.583,,,,
-0.721,-0.203,-0.124,-11.658,-87.524,8.545,,,,
-0.744,-0.216,-0.174,-12.817,-80.627,7.019,,,,
-0.762,-0.224,-0.202,-13.428,-72.571,5.676,,,,
-0.779,-0.217,-0.214,-12.451,-63.904,4.028,,,,
-0.795,-0.203,-0.216,-9.094,-55.115,2.38,,,,
-0.812,-0.188,-0.22,-3.906,-46.326,1.099,,,,
-0.824,-0.175,-0.208,-0.122,-37.964,-0.122,,,,
-0.826,-0.149,-0.183,1.709,-29.724,-0.977,,,,
-0.83,-0.126,-0.167,3.54,-22.4,-1.587,,,,
-0.835,-0.109,-0.159,4.578,-15.747,-1.831,,,,
-0.839,-0.105,-0.154,4.883,-9.644,-1.709,,,,
-0.842,-0.108,-0.158,4.089,-4.15,-1.221,,,,
-0.845,-0.111,-0.162,2.686,1.953,-1.038,,,,
-0.847,-0.113,-0.149,2.136,8.362,-1.099,,,,
-0.843,-0.115,-0.115,4.517,15.32,-1.038,,,,
-0.835,-0.105,-0.062,8.179,22.095,-0.916,,,,
-0.828,-0.087,-0.003,12.878,28.442,-0.793,,,,
-0.824,-0.08,0.04,18.25,33.569,-0.305,,,,
-0.819,-0.086,0.072,22.217,37.842,0.244,,,,
-0.813,-0.094,0.087,23.315,41.321,0.549,,,,
-0.811,-0.102,0.095,21.851,44.373,0.549,,,,
-0.802,-0.111,0.097,17.639,47.546,0.732,,,,
-0.795,-0.115,0.078,13,50.537,0.793,,,,
-0.789,-0.125,0.042,8.057,53.528,0.854,,,,
-0.782,-0.134,-0.005,2.502,57.129,0.549,,,,
-0.77,-0.136,-0.049,-2.808,61.89,-0.183,,,,
-0.756,-0.135,-0.079,-6.165,67.749,-0.793,,,,
-0.738,-0.136,-0.098,-5.981,74.768,-1.343,,,,
-0.71,-0.148,-0.109,-1.343,82.642,-1.526,,,,
-0.677,-0.172,-0.133,4.944,90.942,-1.648,,,,
-0.652,-0.211,-0.149,10.742,99.609,-2.075,,,,
-0.608,-0.25,-0.153,11.78,109.192,-2.808,,,,
-0.568,-0.291,-0.128,4.883,118.042,-4.15,,,,
-0.517,-0.309,-0.114,-2.93,126.343,-6.104,,,,
-0.452,-0.313,-0.109,-13.489,134.338,-8.972,,,,
-0.397,-0.305,-0.09,-28.015,141.846,-12.695,,,,
-0.341,-0.281,-0.081,-42.786,149.17,-17.09,,,,
-0.295,-0.245,-0.044,-57.068,156.738,-21.729,,,,
-0.247,-0.167,0.041,-65.735,165.283,-26.306,,,,
-0.228,-0.07,0.207,-60.608,174.805,-30.579,,,,
-0.201,0.045,0.491,-45.349,185.791,-33.325,,,,
-0.157,0.193,0.801,-24.292,193.115,-33.569,,,,
-0.17,0.323,1.101,4.883,195.496,-31.311,,,,
-0.214,0.415,1.423,38.147,194.946,-26.367,,,,
-0.219,0.483,1.742,62.866,189.575,-18.799,,,,
-0.222,0.512,1.958,74.707,176.819,-9.521,,,,
-0.252,0.444,2.025,75.317,158.875,-0.061,,,,
-0.313,0.332,1.993,61.34,138.306,8.972,,,,
-0.365,0.207,1.898,43.091,118.469,15.137,,,,
-0.386,0.092,1.799,28.259,101.929,18.738,,,,
-0.411,0.004,1.725,17.273,88.135,20.203,,,,
-0.446,-0.05,1.704,12.207,77.637,20.203,,,,
-0.463,-0.072,1.725,13.977,69.458,19.287,,,,
-0.464,-0.086,1.747,21.606,61.401,18.616,,,,
-0.475,-0.115,1.723,31.616,52.246,17.639,,,,
-0.478,-0.142,1.672,38.33,42.419,16.724,,,,
-0.472,-0.169,1.612,38.208,32.654,15.503,,,,
-0.47,-0.191,1.546,31.311,23.254,14.282,,,,
-0.474,-0.203,1.474,20.447,14.587,13.367,,,,
-0.476,-0.207,1.43,9.216,7.019,12.817,,,,
-0.477,-0.214,1.399,3.479,1.038,11.536,,,,
-0.462,-0.211,1.366,0.977,-4.15,10.62,,,,
-0.453,-0.214,1.328,0.488,-9.033,9.766,,,,
-0.443,-0.218,1.282,1.099,-14.16,8.789,,,,
-0.432,-0.234,1.238,2.258,-18.677,7.996,,,,
-0.418,-0.258,1.181,2.747,-22.522,6.897,,,,
-0.408,-0.272,1.113,1.77,-26.245,5.31,,,,
-0.404,-0.281,1.041,-0.244,-29.175,3.601,,,,
-0.404,-0.282,0.986,-4.395,-31.372,1.892,,,,
-0.403,-0.27,0.932,-9.399,-32.532,0.305,,,,
-0.401,-0.251,0.883,-12.756,-33.203,-1.221,,,,
-0.402,-0.226,0.846,-14.709,-33.02,-2.869,,,,
-0.411,-0.197,0.825,-15.442,-32.288,-3.906,,,,
-0.423,-0.155,0.846,-14.771,-31.128,-4.639,,,,
-0.41,-0.11,0.868,-11.597,-29.907,-4.944,,,,
-0.411,-0.082,0.87,-6.531,-29.846,-4.517,,,,
-0.42,-0.079,0.873,-2.563,-30.151,-3.662,,,,
-0.425,-0.089,0.88,0.977,-30.212,-3.113,,,,
-0.43,-0.097,0.896,4.517,-30.457,-2.502,,,,
-0.43,-0.109,0.906,7.874,-30.884,-2.014,,,,
-0.444,-0.115,0.915,9.46,-31.677,-1.77,,,,
-0.461,-0.11,0.956,9.888,-32.654,-1.831,,,,
-0.468,-0.104,1.02,12.817,-33.325,-1.77,,,,
-0.472,-0.102,1.083,16.907,-34.607,-1.709,,,,
-0.478,-0.101,1.145,21.057,-37.537,-1.892,,,,
-0.481,-0.104,1.19,23.865,-41.504,-1.831,,,,
-0.49,-0.111,1.225,24.292,-46.692,-1.648,,,,
-0.506,-0.106,1.312,24.78,-51.88,-1.892,,,,
-0.5,-0.099,1.42,27.954,-57.434,-1.77,,,,
-0.484,-0.094,1.519,32.471,-64.026,-2.014,,,,
-0.477,-0.1,1.582,36.194,-73.12,-2.075,,,,
-0.465,-0.117,1.64,38.452,-83.862,-2.197,,,,
-0.434,-0.139,1.646,38.391,-95.337,-2.686,,,,
-0.421,-0.172,1.585,36.438,-107.849,-3.662,,,,
-0.418,-0.22,1.474,30.396,-120.056,-4.456,,,,
-0.424,-0.246,1.349,18.188,-130.615,-5.798,,,,
-0.435,-0.253,1.211,3.906,-139.221,-6.897,,,,
-0.451,-0.252,1.121,-9.033,-145.691,-8.118,,,,
-0.436,-0.233,1.021,-17.944,-150.146,-9.277,,,,
-0.431,-0.225,0.875,-23.071,-154.724,-9.888,,,,
-0.456,-0.221,0.715,-30.212,-158.203,-10.071,,,,
-0.473,-0.228,0.552,-36.865,-159.668,-9.888,,,,
-0.484,-0.225,0.411,-45.532,-158.875,-9.888,,,,
-0.501,-0.21,0.275,-55.664,-156.86,-9.583,,,,
-0.526,-0.21,0.141,-64.27,-153.381,-8.789,,,,
-0.561,-0.198,0.035,-72.754,-147.949,-7.996,,,,
-0.596,-0.179,-0.051,-77.576,-141.113,-7.141,,,,
-0.618,-0.164,-0.13,-77.332,-133.118,-6.531,,,,
-0.646,-0.147,-0.19,-76.05,-124.39,-5.92,,,,
-0.676,-0.136,-0.236,-71.228,-114.197,-5.127,,,,
-0.697,-0.119,-0.262,-63.965,-103.516,-4.211,,,,
-0.713,-0.091,-0.267,-56.274,-92.529,-3.296,,,,
-0.733,-0.076,-0.272,-47.729,-81.604,-2.441,,,,
-0.752,-0.064,-0.268,-41.26,-71.35,-1.282,,,,
-0.766,-0.049,-0.262,-34.607,-61.401,-0.244,,,,
-0.781,-0.042,-0.257,-25.513,-51.575,0.732,,,,
-0.797,-0.036,-0.236,-18.616,-42.175,1.77,,,,
-0.802,-0.036,-0.203,-13.55,-33.264,2.808,,,,
-0.806,-0.042,-0.176,-8.972,-25.024,3.845,,,,
-0.813,-0.056,-0.154,-3.967,-17.7,4.578,,,,
-0.816,-0.072,-0.133,-0.061,-11.108,5.005,,,,
-0.82,-0.089,-0.122,2.502,-5.371,5.31,,,,
-0.823,-0.107,-0.114,4.089,0.549,5.249,,,,
-0.828,-0.115,-0.085,5.676,6.714,4.944,,,,
-0.83,-0.118,-0.025,7.263,13.367,4.395,,,,
-0.823,-0.111,0.05,9.277,18.982,3.662,,,,
-0.822,-0.099,0.118,12.695,23.499,2.93,,,,
-0.816,-0.093,0.174,15.137,26.794,2.625,,,,
-0.81,-0.1,0.203,16.418,28.687,2.502,,,,
-0.812,-0.117,0.207,15.869,29.785,2.38,,,,
-0.814,-0.138,0.199,13.611,31.006,1.831,,,,
-0.813,-0.151,0.187,10.193,32.471,0.977,,,,
-0.81,-0.159,0.165,6.531,34.424,-0.366,,,,
-0.803,-0.165,0.138,2.93,36.865,-1.465,,,,
-0.798,-0.175,0.102,-1.16,39.49,-2.625,,,,
-0.788,-0.181,0.052,-5.066,42.358,-3.967,,,,
-0.782,-0.19,0.003,-7.446,46.509,-5.432,,,,
-0.777,-0.19,-0.026,-6.958,51.941,-6.592,,,,
-0.756,-0.184,-0.018,-3.113,59.204,-8.301,,,,
-0.731,-0.183,-0.012,2.441,66.589,-9.827,,,,
-0.718,-0.202,-0.015,6.409,73.547,-10.864,,,,
-0.7,-0.221,-0.03,4.822,80.2,-12.146,,,,
-0.672,-0.221,-0.025,0.183,86.975,-14.465,,,,
-0.639,-0.22,-0.008,-4.211,94.116,-16.724,,,,
-0.607,-0.218,-0.002,-9.521,100.586,-18.86,,,,
-0.563,-0.213,-0.016,-16.235,106.567,-21.179,,,,
-0.541,-0.206,-0.03,-24.475,112.671,-23.682,,,,
-0.515,-0.18,0.01,-28.992,119.995,-26.184,,,,
-0.46,-0.146,0.097,-25.513,129.517,-28.748,,,,
-0.406,-0.122,0.168,-18.372,138.062,-30.273,,,,
-0.372,-0.126,0.213,-10.62,145.264,-30.884,,,,
-0.346,-0.142,0.28,-7.202,152.1,-31.738,,,,
-0.314,-0.123,0.396,-8.179,158.02,-33.813,,,,
-0.256,-0.071,0.538,-12.39,162.354,-35.95,,,,
-0.26,0.025,0.708,-15.808,163.879,-38.147,,,,
-0.299,0.166,1.008,-7.69,166.565,-39.612,,,,
-0.306,0.337,1.391,13.855,168.579,-38.757,,,,
-0.327,0.501,1.804,41.321,165.161,-34.851,,,,
-0.352,0.612,2.172,68.481,155.273,-26.794,,,,
-0.376,0.615,2.39,86.914,137.878,-15.93,,,,
-0.419,0.517,2.454,90.881,114.807,-5.737,,,,
-0.442,0.362,2.417,81.116,89.966,2.747,,,,
-0.466,0.174,2.306,62.561,65.063,8.972,,,,
-0.502,0.006,2.165,41.931,41.565,11.597,,,,
-0.526,-0.128,2.028,24.963,22.339,11.353,,,,
-0.538,-0.219,1.899,13.123,6.653,9.033,,,,
-0.547,-0.278,1.751,3.54,-6.653,5.188,,,,
-0.562,-0.29,1.585,-6.287,-18.005,1.099,,,,
-0.575,-0.273,1.43,-16.113,-27.344,-3.296,,,,
-0.583,-0.253,1.288,-23.865,-34.485,-6.47,,,,
-0.594,-0.215,1.167,-29.297,-39.307,-9.277,,,,
-0.604,-0.156,1.052,-33.02,-42.175,-11.78,,,,
-0.609,-0.088,0.955,-35.583,-43.64,-13.428,,,,
-0.613,-0.019,0.871,-36.926,-44.067,-13.855,,,,
-0.611,0.037,0.796,-36.316,-43.335,-13,,,,
-0.61,0.082,0.73,-33.691,-41.809,-11.536,,,,
-0.604,0.112,0.67,-28.625,-39.429,-9.277,,,,
-0.599,0.126,0.625,-22.583,-36.377,-6.775,,,,
-0.594,0.128,0.593,-15.686,-32.654,-4.822,,,,
-0.58,0.126,0.573,-8.118,-28.381,-2.502,,,,
-0.564,0.119,0.556,-0.366,-24.292,-0.244,,,,
-0.55,0.098,0.534,6.714,-20.569,2.014,,,,
-0.54,0.067,0.524,11.047,-16.846,3.906,,,,
-0.534,0.039,0.516,12.817,-13.428,5.005,,,,
-0.526,0.017,0.505,14.648,-10.132,5.493,,,,
-0.524,-0.006,0.499,15.991,-6.775,5.676,,,,
-0.517,-0.03,0.505,15.564,-3.357,5.737,,,,
-0.521,-0.024,0.55,14.343,0.061,5.005,,,,
-0.522,-0.001,0.658,14.832,3.906,4.211,,,,
-0.516,0.026,0.764,18.372,6.836,3.662,,,,
-0.522,0.047,0.86,23.621,7.812,3.662,,,,
-0.53,0.068,0.988,28.748,7.446,3.784,,,,
-0.526,0.076,1.11,33.447,5.676,4.211,,,,
-0.533,0.065,1.221,37.598,1.77,5.005,,,,
-0.546,0.046,1.335,39.307,-3.601,6.042,,,,
-0.549,0.026,1.44,39.307,-10.437,6.531,,,,
-0.548,0.001,1.513,38.208,-18.982,6.714,,,,
-0.563,-0.012,1.593,35.522,-28.992,6.897,,,,
-0.547,-0.03,1.614,31.311,-40.344,6.775,,,,
-0.567,-0.058,1.585,25.574,-52.979,6.531,,,,
-0.579,-0.06,1.572,18.738,-64.636,5.798,,,,
-0.575,-0.04,1.574,14.893,-75.256,4.883,,,,
-0.562,-0.031,1.555,13.977,-85.693,4.761,,,,
-0.558,-0.035,1.476,11.902,-96.802,4.883,,,,
-0.563,-0.032,1.39,9.033,-107.117,4.761,,,,
-0.551,-0.026,1.293,6.165,-115.784,4.578,,,,
-0.552,-0.021,1.183,2.869,-123.596,4.944,,,,
-0.551,-0.024,1.08,-2.014,-129.456,5.371,,,,
-0.561,-0.01,0.986,-9.644,-133.728,6.348,,,,
-0.561,-0.014,0.865,-15.686,-137.146,7.812,,,,
-0.566,-0.028,0.735,-22.217,-139.893,9.399,,,,
-0.572,-0.039,0.597,-29.297,-141.479,11.108,,,,
-0.583,-0.059,0.451,-35.339,-141.541,12.878,,,,
-0.604,-0.078,0.312,-38.94,-139.526,14.038,,,,
-0.616,-0.093,0.191,-41.504,-135.742,15.198,,,,
-0.633,-0.11,0.089,-43.03,-130.554,16.479,,,,
-0.641,-0.132,0.002,-43.396,-123.718,17.212,,,,
-0.655,-0.151,-0.087,-43.213,-116.028,17.944,,,,
-0.68,-0.169,-0.172,-41.077,-107.849,18.066,,,,
-0.701,-0.182,-0.233,-37.476,-98.328,17.7,,,,
-0.711,-0.193,-0.273,-34.302,-88.135,17.212,,,,
-0.73,-0.2,-0.307,-30.09,-77.637,16.357,,,,
-0.738,-0.199,-0.332,-25.757,-66.956,15.259,,,,
-0.747,-0.202,-0.348,-21.79,-56.213,14.16,,,,
-0.757,-0.196,-0.358,-18.738,-45.593,12.878,,,,
-0.766,-0.187,-0.345,-14.893,-35.034,11.414,,,,
-0.773,-0.169,-0.307,-9.399,-24.17,9.949,,,,
-0.779,-0.145,-0.245,-3.418,-13.733,8.667,,,,
-0.779,-0.125,-0.175,0.977,-5.188,8.057,,,,
-0.778,-0.115,-0.111,5.859,2.136,7.507,,,,
-0.784,-0.114,-0.053,9.949,8.728,7.324,,,,
-0.792,-0.109,0.003,12.146,14.221,6.836,,,,
-0.794,-0.101,0.062,13.428,19.043,6.348,,,,
-0.794,-0.094,0.124,15.198,23.01,5.981,,,,
-0.797,-0.095,0.189,17.395,26.428,5.859,,,,
-0.799,-0.088,0.265,18.738,28.87,5.737,,,,
-0.798,-0.075,0.342,19.592,30.701,5.432,,,,
-0.798,-0.073,0.395,21.362,31.372,5.554,,,,
-0.801,-0.079,0.424,21.667,30.701,5.981,,,,
-0.803,-0.097,0.424,21.301,29.541,6.287,,,,
-0.808,-0.119,0.408,19.165,28.564,6.409,,,,
-0.809,-0.138,0.386,14.893,28.076,6.287,,,,
-0.804,-0.151,0.363,10.681,28.259,5.615,,,,
-0.801,-0.163,0.328,7.385,28.503,4.944,,,,
-0.799,-0.177,0.278,4.7,29.358,4.395,,,,
-0.797,-0.197,0.217,2.808,30.701,3.357,,,,
-0.791,-0.222,0.151,1.16,33.081,2.075,,,,
-0.785,-0.249,0.074,-0.122,36.621,0.732,,,,
-0.784,-0.276,-0.005,-1.16,41.321,-1.221,,,,
-0.768,-0.308,-0.088,-2.38,47.18,-3.235,,,,
-0.754,-0.333,-0.154,-4.883,54.626,-5.615,,,,
-0.733,-0.346,-0.2,-8.545,63.354,-8.057,,,,
-0.699,-0.358,-0.224,-11.414,73.181,-11.23,,,,
-0.658,-0.361,-0.226,-15.503,83.496,-14.587,,,,
-0.62,-0.348,-0.204,-20.63,93.872,-18.616,,,,
-0.565,-0.32,-0.168,-24.841,104.309,-22.522,,,,
-0.522,-0.273,-0.111,-29.968,113.708,-26.184,,,,
-0.478,-0.206,-0.043,-32.837,122.498,-29.785,,,,
-0.428,-0.139,0.033,-32.043,131.226,-32.41,,,,
-0.395,-0.074,0.111,-28.137,138.977,-33.875,,,,
-0.361,-0.027,0.229,-20.02,147.278,-34.485,,,,
-0.31,0.01,0.354,-10.193,155.029,-34.18,,,,
-0.254,0.034,0.455,-3.113,160.706,-33.081,,,,
-0.23,0.038,0.51,0.427,163.635,-31.738,,,,
-0.225,0.022,0.582,1.282,165.833,-30.457,,,,
-0.208,0.044,0.679,-1.038,167.542,-29.907,,,,
-0.231,0.114,0.858,-1.526,169.861,-30.273,,,,
-0.245,0.242,1.136,1.709,171.204,-30.09,,,,
-0.259,0.419,1.504,8.606,169.739,-27.832,,,,
-0.287,0.569,1.896,24.536,164.001,-22.278,,,,
-0.308,0.662,2.196,42.786,151.978,-13.672,,,,
-0.332,0.656,2.312,57.434,132.935,-3.54,,,,
-0.372,0.547,2.315,64.636,111.45,7.019,,,,
-0.412,0.378,2.248,63.416,89.661,16.174,,,,
-0.43,0.177,2.163,59.265,69.458,22.034,,,,
-0.435,-0.022,2.046,51.025,50.964,24.658,,,,
-0.455,-0.192,1.902,39.917,34.119,24.048,,,,
-0.471,-0.294,1.758,25.94,19.775,20.813,,,,
-0.494,-0.343,1.636,11.719,8.057,15.747,,,,
-0.504,-0.351,1.52,0.305,-1.77,10.498,,,,
-0.516,-0.323,1.401,-8.179,-9.155,5.493,,,,
-0.522,-0.275,1.284,-14.343,-14.832,1.343,,,,
-0.525,-0.232,1.182,-18.86,-19.409,-1.709,,,,
-0.536,-0.187,1.096,-22.339,-22.156,-4.089,,,,
-0.533,-0.129,1.022,-23.499,-23.499,-5.737,,,,
-0.532,-0.071,0.975,-22.766,-23.682,-5.981,,,,
-0.521,-0.025,0.941,-20.02,-22.827,-5.676,,,,
-0.508,0.005,0.906,-16.602,-22.339,-4.578,,,,
-0.502,0.024,0.863,-13,-21.851,-3.113,,,,
-0.495,0.029,0.819,-9.216,-21.118,-1.16,,,,
-0.484,0.017,0.792,-5.615,-20.02,0.61,,,,
-0.471,-0.01,0.761,-2.319,-18.738,2.38,,,,
-0.461,-0.047,0.724,1.709,-17.151,3.784,,,,
-0.454,-0.08,0.708,4.639,-15.137,4.333,,,,
-0.436,-0.109,0.701,6.104,-12.695,4.517,,,,
-0.428,-0.128,0.695,6.287,-10.742,3.906,,,,
-0.426,-0.136,0.698,5.31,-8.789,2.747,,,,
-0.422,-0.13,0.716,3.784,-7.202,1.465,,,,
-0.423,-0.109,0.745,1.648,-5.554,0.305,,,,
-0.422,-0.087,0.773,0.244,-4.272,-0.61,,,,
-0.423,-0.075,0.782,-0.366,-4.028,-0.977,,,,
-0.435,-0.071,0.785,-0.488,-3.967,-1.221,,,,
-0.446,-0.062,0.81,0.122,-3.235,-1.587,,,,
-0.446,-0.048,0.869,1.221,-2.319,-1.77,,,,
-0.459,-0.021,0.932,2.991,-2.136,-2.136,,,,
-0.481,0.017,1.033,6.287,-2.38,-2.258,,,,
-0.484,0.05,1.164,11.414,-3.052,-1.587,,,,
-0.495,0.055,1.292,19.653,-5.676,-0.61,,,,
-0.5,0.048,1.422,26.672,-9.766,0.671,,,,
-0.494,0.025,1.549,32.41,-15.93,2.014,,,,
-0.485,-0.012,1.625,36.316,-25.024,3.113,,,,
-0.498,-0.064,1.668,36.072,-36.255,3.54,,,,
-0.486,-0.099,1.683,32.043,-48.157,3.479,,,,
-0.489,-0.118,1.676,26.001,-60.547,2.197,,,,
-0.486,-0.123,1.656,18.433,-72.754,0.793,,,,
-0.485,-0.111,1.609,10.559,-84.778,-0.366,,,,
-0.492,-0.097,1.574,5.615,-95.947,-1.343,,,,
-0.482,-0.071,1.559,2.93,-104.919,-1.77,,,,
-0.462,-0.053,1.51,3.967,-113.831,-1.709,,,,
-0.46,-0.039,1.448,7.019,-122.742,-1.953,,,,
-0.454,-0.031,1.368,7.69,-130.981,-1.709,,,,
-0.445,-0.022,1.293,8.118,-137.817,-1.587,,,,
-0.438,-0.025,1.198,7.08,-144.287,-0.977,,,,
-0.434,-0.032,1.095,4.089,-150.391,-0.366,,,,
-0.44,-0.04,0.974,0.854,-155.334,0.366,,,,
-0.444,-0.05,0.85,-3.662,-158.997,1.038,,,,
-0.443,-0.055,0.707,-8.728,-161.377,2.136,,,,
-0.443,-0.073,0.558,-16.602,-162.598,3.54,,,,
-0.462,-0.093,0.419,-28.198,-162.659,5.127,,,,
-0.488,-0.117,0.284,-35.4,-160.522,6.592,,,,
-0.518,-0.151,0.156,-36.621,-156.311,7.751,,,,
-0.541,-0.172,0.043,-36.804,-150.208,7.996,,,,
-0.573,-0.172,-0.036,-37.292,-142.822,7.812,,,,
-0.602,-0.156,-0.094,-36.011,-134.644,7.202,,,,
-0.618,-0.137,-0.137,-32.593,-125.793,7.08,,,,
-0.641,-0.13,-0.188,-28.625,-117.004,7.385,,,,
-0.678,-0.133,-0.229,-24.658,-107.91,7.874,,,,
-0.699,-0.129,-0.237,-21.362,-98.083,7.874,,,,
-0.711,-0.113,-0.224,-16.785,-87.83,7.629,,,,
-0.725,-0.107,-0.209,-11.23,-78.247,7.874,,,,
