aX,aY,aZ,gX,gY,gZ,,,,
-0.671,-0.331,-0.645,66.345,-6.226,35.522,,,,
-0.655,-0.665,-0.448,49.133,5.859,36.316,,,,
-0.645,-0.85,-0.317,23.437,13.611,33.569,,,,
-0.649,-0.818,-0.345,-3.113,24.597,27.588,,,,
-0.68,-0.604,-0.34,-31.86,31.189,21.179,,,,
-0.69,-0.444,-0.219,-41.748,35.645,15.137,,,,
-0.699,-0.346,-0.102,-42.725,37.842,11.414,,,,
-0.726,-0.286,-0.001,-35.522,39.612,7.69,,,,
-0.712,-0.283,0.092,-23.376,42.358,5.615,,,,
-0.716,-0.357,0.205,-8.118,43.823,3.479,,,,
-0.711,-0.374,0.368,2.563,44.189,2.136,,,,
-0.719,-0.332,0.433,6.165,43.03,1.831,,,,
-0.713,-0.27,0.502,9.216,39.795,1.648,,,,
-0.74,-0.185,0.45,10.803,34.485,2.441,,,,
-0.749,-0.091,0.39,6.47,30.273,5.127,,,,
-0.769,-0.026,0.25,3.357,25.391,8.667,,,,
-0.802,0.003,0.058,5.127,22.461,13,,,,
-0.814,0.036,-0.087,5.615,23.01,18.066,,,,
-0.834,0.055,-0.31,4.028,26.611,23.804,,,,
-0.838,0.107,-0.488,5.188,33.569,28.992,,,,
-0.823,0.141,-0.643,6.287,42.603,35.034,,,,
-0.802,0.174,-0.777,2.625,54.504,41.382,,,,
-0.777,0.222,-0.92,-1.221,67.688,48.035,,,,
-0.785,0.263,-1.049,-4.15,83.618,55.298,,,,
-0.735,0.299,-1.06,-16.541,102.234,63.416,,,,
-0.62,0.336,-0.994,-28.748,123.535,72.754,,,,
-0.512,0.376,-0.936,-34.363,143.311,82.031,,,,
-0.393,0.39,-0.888,-38.147,161.255,91.125,,,,
-0.273,0.41,-0.855,-42.358,177.124,100.281,,,,
-0.134,0.438,-0.844,-48.584,192.505,108.887,,,,
0.024,0.419,-0.859,-52.002,207.214,118.225,,,,
0.22,0.308,-0.876,-52.673,223.389,127.563,,,,
0.371,0.245,-0.888,-50.659,240.051,134.827,,,,
0.554,0.061,-0.792,-49.438,258.789,141.174,,,,
0.712,-0.091,-0.541,-61.035,279.297,145.874,,,,
0.838,-0.263,-0.108,-74.219,298.523,147.034,,,,
0.974,-0.381,0.545,-86.731,315.186,146.179,,,,
0.947,-0.472,1.198,-76.782,321.228,142.212,,,,
0.898,-0.544,1.869,-50.598,319.336,138.062,,,,
0.832,-0.624,2.562,-24.048,309.326,136.169,,,,
0.678,-0.667,2.967,8.301,282.227,133.85,,,,
0.557,-0.74,3.03,41.321,249.084,131.47,,,,
0.501,-0.843,3.053,45.837,214.661,129.15,,,,
0.42,-1.029,3.083,50.415,177.856,123.84,,,,
0.332,-1.351,3.131,48.035,140.137,114.502,,,,
0.271,-1.687,3.048,40.894,107.788,99.792,,,,
0.21,-1.917,2.849,22.705,78.064,82.153,,,,
0.138,-1.869,2.522,-8.362,51.331,63.843,,,,
0.092,-1.65,2.252,-35.828,29.541,46.021,,,,
0.041,-1.418,2.023,-47.058,11.169,30.579,,,,
0.03,-1.335,1.925,-47.791,-2.625,19.043,,,,
0.014,-1.264,1.854,-41.687,-15.442,6.836,,,,
0.012,-1.203,1.728,-37.231,-23.01,-2.563,,,,
0.005,-1.127,1.62,-34.18,-26.733,-10.315,,,,
0.001,-1.025,1.621,-31.189,-31.799,-17.334,,,,
-0.032,-0.939,1.641,-29.785,-38.33,-22.217,,,,
-0.068,-0.887,1.623,-28.32,-43.274,-23.926,,,,
-0.089,-0.795,1.566,-25.757,-47.607,-25.269,,,,
-0.113,-0.747,1.464,-21.729,-52.307,-25.513,,,,
-0.14,-0.738,1.315,-14.221,-55.481,-25.024,,,,
-0.152,-0.729,1.171,-3.479,-56.274,-25.33,,,,
-0.151,-0.74,1.054,5.432,-55.298,-25.757,,,,
-0.167,-0.734,0.953,10.742,-54.016,-26.855,,,,
-0.17,-0.733,0.921,12.878,-51.331,-28.32,,,,
-0.178,-0.715,0.874,14.526,-48.584,-28.992,,,,
-0.206,-0.68,0.824,16.907,-47.058,-30.151,,,,
-0.24,-0.638,0.814,20.386,-44.678,-30.762,,,,
-0.264,-0.616,0.883,25.146,-41.382,-30.273,,,,
-0.263,-0.641,0.998,33.447,-37.781,-29.053,,,,
-0.268,-0.704,1.11,47.974,-36.255,-28.32,,,,
-0.26,-0.801,1.297,66.711,-36.072,-28.503,,,,
-0.224,-0.926,1.512,87.524,-36.499,-29.907,,,,
-0.174,-1.046,1.689,105.774,-41.382,-33.569,,,,
-0.134,-1.164,1.8,114.563,-50.903,-38.94,,,,
-0.081,-1.274,1.896,105.774,-63.66,-45.959,,,,
-0.04,-1.379,1.902,82.581,-79.346,-53.772,,,,
-0.01,-1.448,1.886,56.763,-95.337,-63.538,,,,
0.054,-1.485,1.85,34.729,-108.765,-74.524,,,,
0.093,-1.414,1.699,21.729,-123.108,-87.402,,,,
0.12,-1.257,1.515,15.137,-136.047,-100.525,,,,
0.143,-1.062,1.39,12.695,-145.142,-111.816,,,,
0.199,-0.863,1.279,16.968,-151.55,-119.812,,,,
0.2,-0.648,1.095,28.687,-158.508,-126.404,,,,
0.209,-0.426,0.929,38.086,-164.795,-130.92,,,,
0.196,-0.268,0.795,36.926,-169.373,-131.653,,,,
0.149,-0.11,0.639,28.931,-174.194,-131.042,,,,
0.077,0.029,0.525,19.104,-178.04,-129.456,,,,
0.08,0.102,0.545,4.456,-177.551,-124.268,,,,
0.038,0.109,0.479,-5.981,-178.467,-116.699,,,,
-0.016,0.162,0.347,-8.545,-180.847,-110.901,,,,
-0.056,0.199,0.245,-4.456,-179.932,-105.164,,,,
-0.092,0.168,0.16,0,-175.781,-97.778,,,,
-0.165,0.108,0.022,3.906,-171.997,-91.248,,,,
-0.236,0.154,-0.097,5.066,-167.114,-87.463,,,,
-0.289,0.215,-0.211,5.005,-160.522,-83.74,,,,
-0.358,0.234,-0.321,0.793,-153.564,-77.942,,,,
-0.444,0.247,-0.449,-6.836,-145.996,-71.35,,,,
-0.508,0.264,-0.488,-14.404,-135.864,-64.697,,,,
-0.548,0.259,-0.515,-18.982,-123.657,-56.213,,,,
-0.617,0.277,-0.639,-17.761,-113.037,-48.096,,,,
-0.678,0.383,-0.764,-19.653,-100.891,-40.527,,,,
-0.754,0.538,-0.934,-23.01,-87.83,-31.86,,,,
-0.828,0.655,-1.077,-24.353,-73.792,-20.691,,,,
-0.857,0.693,-1.115,-22.339,-57.251,-8.24,,,,
-0.87,0.609,-1.043,-12.207,-40.955,3.906,,,,
-0.863,0.366,-0.813,1.343,-26.611,14.709,,,,
-0.825,0.035,-0.527,10.559,-15.076,22.949,,,,
-0.806,-0.239,-0.308,14.038,-7.08,27.588,,,,
-0.79,-0.467,-0.1,11.353,-0.916,29.785,,,,
-0.777,-0.638,0.09,6.409,4.333,29.724,,,,
-0.78,-0.725,0.22,2.808,7.202,27.222,,,,
-0.797,-0.719,0.277,-1.831,7.812,23.682,,,,
-0.822,-0.637,0.26,-9.705,7.019,20.081,,,,
-0.839,-0.539,0.246,-16.846,6.165,17.517,,,,
-0.849,-0.486,0.242,-16.235,5.92,16.235,,,,
-0.855,-0.473,0.239,-8.118,5.859,14.587,,,,
-0.844,-0.509,0.26,-0.244,6.042,13.55,,,,
-0.835,-0.575,0.249,7.751,5.432,11.963,,,,
-0.828,-0.615,0.206,12.39,4.822,9.827,,,,
-0.822,-0.639,0.163,11.902,5.005,7.568,,,,
-0.817,-0.613,0.113,8.423,5.92,5.371,,,,
-0.786,-0.562,0.184,3.967,7.446,3.174,,,,
-0.799,-0.594,0.113,5.31,6.592,0.427,,,,
-0.786,-0.537,0.146,1.892,6.714,-1.709,,,,
-0.786,-0.416,0.071,0.183,7.263,-3.723,,,,
-0.787,-0.311,-0.073,-4.211,9.033,-3.54,,,,
-0.773,-0.194,-0.073,-9.766,10.132,-2.869,,,,
-0.779,-0.139,-0.127,-9.766,11.353,-2.441,,,,
-0.763,-0.076,-0.186,-10.254,15.808,-0.671,,,,
-0.76,0.009,-0.236,-12.939,19.836,1.587,,,,
-0.749,0.097,-0.31,-15.442,23.926,4.272,,,,
-0.747,0.19,-0.441,-16.907,28.32,8.24,,,,
-0.736,0.259,-0.602,-16.052,34.058,13.184,,,,
-0.719,0.328,-0.737,-16.541,42.48,18.677,,,,
-0.689,0.388,-0.864,-19.714,53.406,25.208,,,,
-0.649,0.449,-0.968,-23.376,66.833,32.654,,,,
-0.601,0.544,-1.078,-25.269,82.458,40.344,,,,
-0.539,0.633,-1.163,-36.56,99.487,49.255,,,,
-0.465,0.703,-1.24,-49.011,117.737,60.181,,,,
-0.36,0.735,-1.303,-59.875,137.817,72.083,,,,
-0.215,0.742,-1.347,-65.43,160.156,84.717,,,,
-0.055,0.76,-1.368,-66.833,184.509,96.985,,,,
0.121,0.759,-1.326,-63.11,210.022,109.741,,,,
0.333,0.697,-1.209,-56.946,236.633,123.291,,,,
0.6,0.592,-1.033,-51.086,262.573,136.78,,,,
0.807,0.484,-0.884,-48.157,285.706,148.621,,,,
0.966,0.357,-0.643,-52.856,307.068,158.997,,,,
1.216,0.239,-0.185,-71.838,330.017,168.152,,,,
1.443,0.107,0.368,-91.003,348.022,175.293,,,,
1.558,-0.059,0.915,-95.764,357.422,179.565,,,,
1.609,-0.179,1.444,-106.567,357.91,179.626,,,,
1.592,-0.149,1.81,-115.845,349.304,175.964,,,,
1.484,-0.134,1.954,-99.792,334.29,172.791,,,,
1.399,-0.165,1.987,-66.223,320.557,172.668,,,,
1.299,-0.324,2.037,-27.588,309.265,175.354,,,,
1.304,-0.63,2.401,5.371,297.241,176.819,,,,
1.294,-1.11,2.914,25.757,278.076,174.988,,,,
1.111,-1.576,3.304,37.659,243.713,163.635,,,,
0.965,-1.966,3.617,34.241,208.252,147.095,,,,
0.85,-2.216,3.811,12.024,173.035,127.808,,,,
0.726,-2.326,3.818,-9.46,132.019,105.225,,,,
0.619,-2.361,3.665,-19.836,90.21,79.773,,,,
0.554,-2.323,3.397,-27.405,52.307,53.711,,,,
0.498,-2.212,3.066,-35.828,20.203,28.381,,,,
0.444,-1.984,2.727,-49.194,-5.188,5.31,,,,
0.43,-1.733,2.468,-59.57,-22.827,-13.123,,,,
0.423,-1.491,2.249,-62.378,-34.79,-27.1,,,,
0.389,-1.264,2.07,-56.335,-45.044,-38.147,,,,
0.357,-1.071,1.921,-46.204,-52.368,-45.837,,,,
0.31,-0.915,1.809,-33.142,-57.495,-50.781,,,,
0.265,-0.796,1.742,-17.029,-59.937,-53.284,,,,
0.247,-0.721,1.736,0.244,-60.364,-54.199,,,,
0.247,-0.68,1.775,14.648,-60.364,-53.833,,,,
0.225,-0.668,1.806,26.123,-62.927,-53.345,,,,
0.206,-0.659,1.865,35.095,-66.467,-53.528,,,,
0.203,-0.681,1.948,39.429,-70.74,-53.65,,,,
0.226,-0.731,2.03,42.114,-77.209,-54.016,,,,
0.24,-0.782,2.07,42.847,-86.304,-55.481,,,,
0.242,-0.826,2.076,43.701,-97.717,-58.411,,,,
0.247,-0.855,2.056,45.898,-109.619,-62.439,,,,
0.266,-0.868,2.022,50.171,-121.277,-67.566,,,,
0.298,-0.85,1.996,59.143,-132.874,-73.792,,,,
0.391,-0.836,1.99,70.129,-143.86,-80.078,,,,
0.444,-0.911,1.87,78.735,-156.799,-85.327,,,,
0.496,-0.998,1.741,83.374,-170.227,-92.102,,,,
0.566,-1.001,1.626,77.82,-180.542,-101.501,,,,
0.605,-0.918,1.51,66.467,-190.674,-111.267,,,,
0.593,-0.811,1.371,53.833,-202.087,-120.178,,,,
0.612,-0.719,1.299,41.26,-209.778,-125.916,,,,
0.59,-0.642,1.19,31.494,-216.309,-129.639,,,,
0.564,-0.573,1.156,29.541,-221.191,-131.775,,,,
0.585,-0.49,1.173,33.386,-222.473,-132.935,,,,
0.579,-0.395,1.131,43.396,-225.891,-134.094,,,,
0.581,-0.381,1.064,56.458,-229.919,-134.216,,,,
0.597,-0.433,0.933,66.65,-233.093,-133.423,,,,
0.543,-0.405,0.761,72.388,-236.694,-135.681,,,,
0.512,-0.349,0.667,73.12,-236.694,-138.977,,,,
0.509,-0.308,0.611,62.561,-234.985,-140.015,,,,
0.448,-0.269,0.463,45.105,-237.305,-140.32,,,,
0.365,-0.165,0.277,27.954,-239.868,-141.113,,,,
0.293,-0.055,0.105,14.709,-239.441,-139.771,,,,
0.233,0.027,-0.08,6.409,-236.633,-136.047,,,,
0.132,0.079,-0.314,6.287,-232.117,-131.226,,,,
0.008,0.121,-0.545,12.695,-223.816,-126.16,,,,
-0.089,0.166,-0.665,18.799,-210.022,-121.338,,,,
-0.174,0.227,-0.769,23.865,-193.848,-115.417,,,,
-0.276,0.316,-0.906,28.137,-178.772,-109.802,,,,
-0.392,0.443,-1.061,24.231,-163.757,-103.516,,,,
-0.513,0.582,-1.249,16.235,-147.949,-95.52,,,,
-0.623,0.694,-1.477,6.714,-130.92,-84.595,,,,
-0.721,0.788,-1.708,-2.258,-111.267,-71.96,,,,
-0.817,0.838,-1.952,-3.113,-87.891,-57.983,,,,
-0.877,0.848,-2.06,-2.991,-61.523,-43.701,,,,
-0.886,0.774,-1.926,0.916,-33.875,-29.907,,,,
-0.863,0.621,-1.507,11.597,-10.498,-18.25,,,,
-0.83,0.356,-0.944,26.184,5.737,-8.972,,,,
-0.797,0.106,-0.369,29.541,18.25,-2.319,,,,
-0.765,-0.086,0.041,27.71,26.245,2.686,,,,
-0.753,-0.219,0.278,24.841,27.954,4.883,,,,
-0.761,-0.271,0.384,18.86,25.269,5.127,,,,
-0.764,-0.262,0.417,9.644,21.667,4.7,,,,
-0.769,-0.223,0.423,1.16,17.883,4.517,,,,
-0.78,-0.187,0.429,1.892,13.489,3.967,,,,
-0.793,-0.168,0.391,8.789,8.972,3.357,,,,
-0.793,-0.177,0.352,17.151,5.798,3.357,,,,
-0.781,-0.252,0.333,26.306,3.967,3.845,,,,
-0.77,-0.315,0.313,33.752,2.136,3.418,,,,
-0.767,-0.345,0.269,31.982,-0.732,2.075,,,,
-0.76,-0.325,0.183,23.437,-3.845,-0.366,,,,
-0.757,-0.289,0.097,13.672,-6.836,-2.136,,,,
-0.757,-0.25,0.021,7.812,-8.667,-3.662,,,,
-0.761,-0.191,-0.066,2.808,-8.606,-4.761,,,,
-0.767,-0.131,-0.148,-2.747,-7.812,-4.822,,,,
-0.78,-0.069,-0.237,-8.667,-6.104,-4.15,,,,
-0.792,0.002,-0.336,-14.771,-3.113,-2.686,,,,
-0.789,0.076,-0.443,-20.569,1.953,-0.549,,,,
-0.792,0.154,-0.55,-26.733,7.69,2.258,,,,
-0.78,0.229,-0.651,-28.564,14.893,5.676,,,,
-0.778,0.311,-0.756,-25.94,23.56,9.827,,,,
-0.761,0.37,-0.831,-23.865,33.813,14.771,,,,
-0.761,0.44,-0.908,-20.142,45.959,20.813,,,,
-0.728,0.494,-0.984,-17.212,59.265,27.649,,,,
-0.696,0.542,-1.038,-20.752,73.73,35.645,,,,
-0.668,0.585,-1.093,-28.259,88.989,44.617,,,,
-0.64,0.609,-1.088,-37.598,105.774,54.504,,,,
-0.552,0.599,-0.958,-46.753,124.512,65.002,,,,
-0.462,0.529,-0.895,-48.279,143.005,75.562,,,,
-0.37,0.5,-0.811,-46.265,159.973,86.182,,,,
-0.278,0.499,-0.779,-42.053,175.781,95.581,,,,
-0.157,0.501,-0.845,-42.786,191.345,104.736,,,,
-0.03,0.508,-0.827,-44.617,205.078,114.38,,,,
0.107,0.457,-0.797,-45.532,217.346,123.169,,,,
0.229,0.397,-0.833,-41.565,232.788,131.836,,,,
0.347,0.321,-0.8,-41.443,251.587,140.32,,,,
0.548,0.152,-0.574,-45.044,273.437,149.78,,,,
0.751,-0.091,-0.259,-46.814,293.091,157.959,,,,
0.903,-0.329,0.09,-40.955,309.021,162.17,,,,
0.998,-0.511,0.47,-30.945,320.007,161.987,,,,
1.035,-0.634,0.876,-18.066,325.684,158.875,,,,
1.076,-0.802,1.409,-7.019,327.637,155.884,,,,
1.077,-0.958,2.036,-2.686,324.402,151.428,,,,
0.96,-1.029,2.517,1.709,309.631,143.738,,,,
0.807,-1.076,2.925,-2.38,286.133,134.583,,,,
0.672,-1.127,3.328,-24.78,256.104,126.038,,,,
0.506,-1.202,3.63,-43.945,218.14,114.929,,,,
0.369,-1.347,3.796,-43.945,173.645,100.037,,,,
0.27,-1.614,3.883,-31.128,129.089,82.886,,,,
0.199,-1.891,3.777,-14.648,89.111,65.43,,,,
0.145,-2.046,3.507,-5.432,53.65,47.058,,,,
0.124,-2.013,3.109,-4.944,22.217,26.733,,,,
0.095,-1.865,2.732,-10.315,-4.517,5.615,,,,
0.057,-1.658,2.447,-18.677,-24.658,-12.634,,,,
0.023,-1.451,2.19,-22.522,-40.1,-27.649,,,,
-0.023,-1.245,1.944,-21.667,-51.636,-38.757,,,,
-0.057,-1.076,1.729,-18.616,-59.692,-46.753,,,,
-0.095,-0.953,1.519,-15.93,-64.636,-51.575,,,,
-0.133,-0.836,1.337,-12.695,-67.444,-54.993,,,,
-0.165,-0.741,1.208,-10.132,-67.322,-56.885,,,,
-0.211,-0.656,1.123,-9.155,-65.491,-57.251,,,,
-0.248,-0.574,1.06,-7.202,-63.11,-56.763,,,,
-0.283,-0.514,1.009,-4.333,-60.547,-55.481,,,,
-0.304,-0.495,0.956,0.488,-57.861,-52.979,,,,
-0.321,-0.488,0.916,5.676,-54.993,-50.598,,,,
-0.325,-0.49,0.894,10.071,-51.819,-48.706,,,,
-0.322,-0.49,0.894,13.489,-48.584,-46.875,,,,
-0.31,-0.47,0.904,17.517,-45.776,-45.532,,,,
-0.328,-0.442,0.925,22.034,-43.396,-44.373,,,,
-0.322,-0.442,0.977,24.536,-41.199,-42.725,,,,
-0.329,-0.467,1.02,23.315,-40.039,-40.222,,,,
-0.329,-0.506,1.05,21.79,-40.527,-38.208,,,,
-0.323,-0.567,1.103,19.287,-41.382,-36.621,,,,
-0.305,-0.647,1.152,18.738,-42.847,-35.706,,,,
-0.277,-0.715,1.251,17.822,-43.945,-36.316,,,,
-0.241,-0.77,1.376,17.334,-46.082,-38.025,,,,
-0.21,-0.833,1.519,18.799,-49.744,-40.649,,,,
-0.172,-0.896,1.642,25.146,-55.908,-44.312,,,,
-0.153,-0.952,1.705,36.011,-64.819,-49.377,,,,
-0.115,-0.999,1.719,45.532,-75.867,-55.847,,,,
-0.092,-1.024,1.701,43.945,-88.623,-63.293,,,,
-0.091,-0.976,1.592,35.156,-103.638,-72.266,,,,
-0.078,-0.892,1.508,24.414,-116.882,-80.444,,,,
-0.063,-0.814,1.402,14.648,-127.808,-86.365,,,,
-0.071,-0.722,1.285,10.071,-137.39,-91.614,,,,
-0.055,-0.642,1.206,7.446,-144.043,-94.849,,,,
-0.059,-0.561,1.094,6.531,-149.963,-97.229,,,,
-0.081,-0.464,0.968,8.789,-155.823,-99.304,,,,
-0.091,-0.371,0.865,11.719,-159.546,-100.403,,,,
-0.108,-0.292,0.757,14.832,-161.865,-100.342,,,,
-0.122,-0.236,0.686,17.334,-162.659,-99.182,,,,
-0.152,-0.166,0.598,18.127,-162.842,-97.778,,,,
-0.187,-0.107,0.542,16.235,-163.025,-96.069,,,,
-0.199,-0.055,0.478,11.658,-162.292,-93.079,,,,
-0.245,-0.016,0.368,7.629,-162.598,-89.478,,,,
-0.289,0.013,0.237,5.676,-162.109,-85.938,,,,
-0.341,0.026,0.146,4.883,-159.18,-81.726,,,,
-0.365,0.018,0.092,3.296,-154.114,-77.148,,,,
-0.419,0.03,0.008,4.944,-149.414,-73.425,,,,
-0.451,0.04,-0.042,7.568,-143.616,-69.763,,,,
-0.474,0.062,-0.093,7.324,-137.451,-65.857,,,,
-0.505,0.081,-0.174,7.324,-132.812,-62.012,,,,
-0.542,0.115,-0.265,5.981,-127.869,-58.289,,,,
-0.59,0.148,-0.355,2.38,-122.314,-54.077,,,,
-0.632,0.176,-0.438,-0.61,-115.295,-49.438,,,,
-0.678,0.185,-0.525,-1.038,-107.544,-44.25,,,,
-0.711,0.192,-0.573,-2.747,-98.206,-38.879,,,,
-0.747,0.207,-0.615,-4.028,-87.585,-33.264,,,,
-0.785,0.23,-0.649,-3.906,-77.148,-27.649,,,,
-0.824,0.261,-0.668,-5.798,-66.284,-21.606,,,,
-0.856,0.301,-0.687,-9.399,-55.908,-15.747,,,,
-0.879,0.328,-0.686,-13.916,-45.776,-9.155,,,,
-0.897,0.341,-0.662,-16.846,-35.583,-2.808,,,,
-0.907,0.337,-0.611,-17.639,-25.635,4.15,,,,
-0.906,0.283,-0.528,-15.686,-15.869,11.169,,,,
-0.898,0.204,-0.422,-12.207,-6.836,17.761,,,,
-0.883,0.112,-0.316,-7.324,0.793,22.644,,,,
-0.867,0.016,-0.219,-2.319,7.507,26.489,,,,
-0.852,-0.073,-0.134,1.587,13.184,29.053,,,,
-0.838,-0.163,-0.057,4.517,17.883,30.701,,,,
-0.823,-0.224,0.016,6.348,21.667,31.189,,,,
-0.807,-0.263,0.074,7.141,24.78,30.579,,,,
-0.797,-0.283,0.099,7.019,26.306,29.48,,,,
-0.778,-0.303,0.144,5.249,26.855,28.442,,,,
-0.774,-0.353,0.126,6.226,26.367,26.611,,,,
-0.763,-0.367,0.133,5.371,26.306,24.414,,,,
-0.757,-0.362,0.101,5.432,26.428,22.095,,,,
-0.749,-0.34,0.078,2.38,26.794,20.447,,,,
-0.726,-0.327,0.08,-2.075,27.832,18.982,,,,
-0.714,-0.293,0.063,-1.587,27.893,16.968,,,,
-0.696,-0.223,0.051,-2.808,28.32,15.32,,,,
-0.675,-0.168,0.024,-3.967,27.649,14.526,,,,
-0.654,-0.159,-0.02,-3.357,27.039,14.648,,,,
-0.632,-0.166,-0.08,-3.479,27.039,14.587,,,,
-0.608,-0.177,-0.137,-5.249,28.381,14.526,,,,
-0.586,-0.165,-0.208,-9.888,30.64,13.916,,,,
-0.563,-0.127,-0.297,-19.287,32.837,13.123,,,,
-0.545,-0.05,-0.415,-31.799,35.889,12.146,,,,
-0.531,0.065,-0.552,-44.25,39.795,11.536,,,,
-0.518,0.186,-0.703,-55.054,45.776,11.658,,,,
-0.51,0.333,-0.85,-63.782,53.711,13.123,,,,
-0.516,0.49,-1.005,-64.27,65.308,15.747,,,,
-0.526,0.681,-1.156,-63.66,79.712,20.813,,,,
-0.526,0.836,-1.32,-63.782,97.473,29.785,,,,
-0.471,0.963,-1.418,-64.209,119.019,43.03,,,,
-0.404,1.021,-1.5,-60.425,143.982,58.716,,,,
-0.281,1.027,-1.469,-51.941,173.34,76.538,,,,
-0.089,0.962,-1.334,-41.687,205.322,95.642,,,,
0.118,0.832,-1.168,-30.09,235.229,114.136,,,,
0.381,0.624,-0.909,-28.625,263.306,131.836,,,,
0.616,0.483,-0.674,-32.104,286.499,145.63,,,,
0.811,0.315,-0.441,-34.424,306.58,156.067,,,,
1.043,0.104,-0.082,-46.875,325.989,165.344,,,,
1.255,-0.065,0.369,-62.317,342.468,170.227,,,,
1.362,-0.178,0.787,-64.148,352.112,170.471,,,,
1.397,-0.329,1.276,-59.631,356.384,169.25,,,,
1.469,-0.569,2.094,-68.726,359.131,168.091,,,,
1.402,-0.684,2.504,-66.528,349.976,162.354,,,,
1.254,-0.727,2.931,-50.11,332.581,154.602,,,,
1.068,-0.723,3.15,-30.518,305.969,146.484,,,,
0.958,-0.817,3.294,-6.287,282.043,141.907,,,,
0.861,-0.971,3.441,21.729,251.404,135.498,,,,
0.744,-1.406,3.912,54.382,212.097,124.573,,,,
0.605,-2.022,4,79.163,163.879,106.14,,,,
0.49,-2.421,4,67.017,118.958,85.754,,,,
0.402,-2.455,3.994,25.94,74.402,60.547,,,,
0.316,-2.259,3.629,-7.935,31.189,32.898,,,,
0.271,-2.01,3.281,-29.419,-3.784,8.179,,,,
0.232,-1.754,2.963,-36.194,-30.701,-12.085,,,,
0.192,-1.515,2.648,-31.799,-52.368,-28.931,,,,
0.162,-1.261,2.355,-26.611,-68.848,-42.419,,,,
0.11,-1.017,2.077,-23.315,-80.627,-51.819,,,,
0.052,-0.806,1.825,-21.606,-88.867,-57.495,,,,
-0.015,-0.606,1.592,-21.362,-94.116,-59.57,,,,
-0.084,-0.458,1.401,-18.372,-96.313,-59.387,,,,
-0.157,-0.378,1.234,-13.123,-96.436,-56.091,,,,
-0.202,-0.343,1.124,-8.85,-94.116,-51.636,,,,
-0.247,-0.333,1.041,-3.662,-90.027,-46.326,,,,
-0.283,-0.345,0.973,4.028,-85.815,-41.016,,,,
-0.3,-0.356,0.92,11.536,-80.75,-35.828,,,,
-0.318,-0.385,0.871,18.127,-75.5,-31.067,,,,
-0.33,-0.436,0.863,21.79,-70.19,-26.855,,,,
-0.298,-0.512,0.94,23.01,-63.293,-22.827,,,,
-0.244,-0.606,1.069,24.414,-56.396,-19.714,,,,
-0.203,-0.665,1.179,28.381,-52.185,-18.25,,,,
-0.197,-0.737,1.312,33.936,-50.537,-18.311,,,,
-0.172,-0.849,1.503,37.598,-49.622,-19.165,,,,
-0.121,-0.989,1.734,39.917,-50.842,-21.301,,,,
-0.057,-1.113,1.937,45.105,-55.969,-26.062,,,,
0.007,-1.223,2.105,53.223,-65.918,-33.569,,,,
0.079,-1.318,2.266,60.974,-79.468,-43.701,,,,
0.161,-1.372,2.339,65.979,-97.046,-55.847,,,,
0.243,-1.383,2.331,68.665,-117.981,-70.496,,,,
0.358,-1.353,2.289,68.115,-139.404,-85.266,,,,
0.462,-1.312,2.164,62.561,-161.255,-99.548,,,,
0.527,-1.179,2.013,55.969,-182.8,-113.647,,,,
0.6,-1.039,1.795,53.955,-202.209,-126.648,,,,
0.628,-0.863,1.545,54.626,-219.055,-137.451,,,,
0.671,-0.69,1.326,55.054,-231.506,-146.973,,,,
0.649,-0.499,1.139,48.279,-240.662,-153.809,,,,
0.619,-0.294,0.967,39.307,-248.474,-158.203,,,,
0.57,-0.124,0.778,34.18,-253.906,-159.119,,,,
0.546,0.003,0.622,31.86,-256.775,-157.104,,,,
0.483,0.055,0.398,34.119,-257.629,-152.527,,,,
0.39,0.107,0.205,38.086,-256.287,-148.193,,,,
0.345,0.136,0.071,39.368,-250.366,-143.311,,,,
0.253,0.169,-0.115,39.063,-245.178,-138.428,,,,
0.168,0.253,-0.308,29.358,-239.746,-134.705,,,,
0.047,0.368,-0.513,12.39,-233.459,-130.066,,,,
-0.074,0.477,-0.719,-4.333,-224.915,-122.559,,,,
-0.206,0.586,-0.939,-14.709,-212.952,-113.281,,,,
-0.339,0.704,-1.13,-20.325,-196.96,-102.478,,,,
-0.465,0.808,-1.324,-18.494,-177.429,-89.905,,,,
-0.587,0.911,-1.544,-12.268,-155.151,-76.05,,,,
-0.716,1.024,-1.827,-8.423,-131.104,-61.218,,,,
-0.83,1.153,-2.122,-6.897,-103.516,-45.044,,,,
-0.9,1.24,-2.362,-5.554,-73.608,-28.198,,,,
-0.93,1.184,-2.298,0.061,-44.434,-11.23,,,,
-0.925,0.919,-1.899,6.775,-23.254,2.197,,,,
-0.881,0.59,-1.229,9.033,-5.981,13.306,,,,
-0.833,0.295,-0.727,3.662,8.545,22.522,,,,
-0.784,0.065,-0.395,1.343,21.851,29.053,,,,
-0.761,-0.078,-0.109,-0.916,28.625,31.921,,,,
-0.723,-0.224,0.159,-3.54,34.424,34.058,,,,
-0.712,-0.294,0.353,-1.648,35.156,33.508,,,,
-0.703,-0.329,0.516,1.587,32.776,31.128,,,,
-0.699,-0.327,0.616,4.578,27.1,28.442,,,,
-0.701,-0.364,0.655,8.24,19.348,26.489,,,,
-0.711,-0.372,0.623,11.658,11.108,23.56,,,,
-0.728,-0.367,0.536,12.512,3.479,20.874,,,,
